date,confidence
2015/3/1,101.408
2015/4/1,101.6887
2015/5/1,101.8471
2015/6/1,101.86
2015/7/1,101.8119
2015/8/1,101.8452
2015/9/1,101.8123
2015/10/1,101.7135
2015/11/1,101.6917
2015/12/1,101.7362
2016/1/1,101.5536
2016/2/1,101.371
2016/3/1,101.2896
2016/4/1,101.2035
2016/5/1,101.1077
2016/6/1,101.0894
2016/7/1,101.0285
2016/8/1,101.0113
2016/9/1,101.2036
2016/10/1,101.4714
2016/11/1,101.6038
2016/12/1,101.5912
2017/1/1,101.681
2017/2/1,101.7315
2017/3/1,101.6302
2017/4/1,101.5451
2017/5/1,101.5357
2017/6/1,101.5632
2017/7/1,101.5562
2017/8/1,101.7035
2017/9/1,101.9902
2017/10/1,102.2763
2017/11/1,102.5189
2017/12/1,102.561
2018/1/1,102.4545
2018/2/1,102.286
2018/3/1,102.1704
2018/4/1,102.0802
2006/9/1,102.2432
2006/10/1,102.3561
2006/11/1,102.4555
2006/12/1,102.4889
2007/1/1,102.4031
2007/2/1,102.2353
2007/3/1,102.0181
2007/4/1,101.7664
2007/5/1,101.5147
2007/6/1,101.3029
2007/7/1,101.1637
2007/8/1,101.0688
2007/9/1,100.9898
2007/10/1,100.9138
2007/11/1,100.8438
2007/12/1,100.7899
2008/1/1,100.7542
2008/2/1,100.6996
2008/3/1,100.5635
2008/4/1,100.2893
2008/5/1,99.94028
2008/6/1,99.58189
2008/7/1,99.23874
2008/8/1,98.86108
2008/9/1,98.35733
2008/10/1,97.66116
2008/11/1,96.92467
2008/12/1,96.37745
2009/1/1,96.22592
2009/2/1,96.36352
2009/3/1,96.70328
2009/4/1,97.22142
2009/5/1,97.79872
2009/6/1,98.31484
2009/7/1,98.68351
2009/8/1,98.94889
2009/9/1,99.15585
2009/10/1,99.32352
2009/11/1,99.47739
2009/12/1,99.63345
2010/1/1,99.79641
2010/2/1,99.95555
2010/3/1,100.0927
2010/4/1,100.194
2010/5/1,100.2835
2010/6/1,100.3948
2010/7/1,100.5542
2010/8/1,100.7416
2010/9/1,100.9293
2010/10/1,101.0916
2010/11/1,101.2146
2010/12/1,101.2703
2011/1/1,101.2294
2011/2/1,101.1418
2011/3/1,101.062
2011/4/1,101.021
2011/5/1,100.9904
2011/6/1,100.9233
2011/7/1,100.7852
2011/8/1,100.6207
2011/9/1,100.496
2011/10/1,100.4674
2011/11/1,100.51
2011/12/1,100.5991
2012/1/1,100.7214
2012/2/1,100.839
2012/3/1,100.8997
2012/4/1,100.8529
2012/5/1,100.7218
2012/6/1,100.5211
2012/7/1,100.2594
2012/8/1,100.0107
2012/9/1,99.8769
2012/10/1,99.93716
2012/11/1,100.0824
2012/12/1,100.1725
2013/1/1,100.1085
2013/2/1,99.96008
2013/3/1,99.82719
2013/4/1,99.78665
2013/5/1,99.82272
2013/6/1,99.91837
2013/7/1,100.0699
2013/8/1,100.2419
2013/9/1,100.3978
2013/10/1,100.5104
2013/11/1,100.5875
2013/12/1,100.6337
2014/1/1,100.6464
2014/2/1,100.6435
2014/3/1,100.6383
2014/4/1,100.6304
2014/5/1,100.5986
2014/6/1,100.5001
2014/7/1,100.2947
2014/8/1,100.0348
2014/9/1,99.78292
2014/10/1,99.58321
2014/11/1,99.42558
2014/12/1,99.29688
2015/1/1,99.19014
2015/2/1,99.08492
2015/3/1,98.95938
2015/4/1,98.80085
2015/5/1,98.63667
2015/6/1,98.50803
2015/7/1,98.44949
2015/8/1,98.43279
2015/9/1,98.42648
2015/10/1,98.41365
2015/11/1,98.39925
2015/12/1,98.40092
2016/1/1,98.44136
2016/2/1,98.52471
2016/3/1,98.66517
2016/4/1,98.87267
2016/5/1,99.08157
2016/6/1,99.20049
2016/7/1,99.16078
2016/8/1,99.05502
2016/9/1,99.00729
2016/10/1,99.10963
2016/11/1,99.30039
2016/12/1,99.49876
2017/1/1,99.65093
2017/2/1,99.76868
2017/3/1,99.87386
2017/4/1,99.97734
2017/5/1,100.0706
2017/6/1,100.1323
2017/7/1,100.1447
2017/8/1,100.1425
2017/9/1,100.173
2017/10/1,100.2712
2017/11/1,100.4024
2017/12/1,100.5201
2018/1/1,100.5917
2018/2/1,100.6376
2018/3/1,100.6861
2018/4/1,100.7554
2006/9/1,99.71012
2006/10/1,99.5042
2006/11/1,99.35835
2006/12/1,99.33865
2007/1/1,99.32236
2007/2/1,99.44259
2007/3/1,99.58522
2007/4/1,99.78801
2007/5/1,99.90909
2007/6/1,99.91982
2007/7/1,99.78371
2007/8/1,99.58727
2007/9/1,99.41656
2007/10/1,99.29397
2007/11/1,99.18375
2007/12/1,99.09101
2008/1/1,99.07748
2008/2/1,98.97669
2008/3/1,98.95033
2008/4/1,99.02254
2008/5/1,99.1772
2008/6/1,99.28561
2008/7/1,99.18788
2008/8/1,98.72614
2008/9/1,97.79463
2008/10/1,96.77986
2008/11/1,95.9773
2008/12/1,95.52489
2009/1/1,95.56631
2009/2/1,95.80711
2009/3/1,96.22838
2009/4/1,96.86959
2009/5/1,97.57259
2009/6/1,98.28423
2009/7/1,99.01455
2009/8/1,99.62042
2009/9/1,99.9722
2009/10/1,100.221
2009/11/1,100.3527
2009/12/1,100.5996
2010/1/1,100.9551
2010/2/1,101.21
2010/3/1,101.4226
2010/4/1,101.3576
2010/5/1,101.0516
2010/6/1,100.69
2010/7/1,100.4877
2010/8/1,100.4609
2010/9/1,100.5822
2010/10/1,100.8307
2010/11/1,101.0948
2010/12/1,101.3009
2011/1/1,101.4562
2011/2/1,101.5137
2011/3/1,101.4055
2011/4/1,101.1266
2011/5/1,100.6783
2011/6/1,100.3943
2011/7/1,100.0908
2011/8/1,99.89318
2011/9/1,99.761
2011/10/1,99.66183
2011/11/1,99.67985
2011/12/1,99.80825
2012/1/1,99.9548
2012/2/1,100.073
2012/3/1,100.1337
2012/4/1,100.101
2012/5/1,99.89548
2012/6/1,99.59207
2012/7/1,99.41296
2012/8/1,99.39393
2012/9/1,99.39818
2012/10/1,99.30061
2012/11/1,99.24316
2012/12/1,99.42558
2013/1/1,99.76168
2013/2/1,99.93288
2013/3/1,99.78377
2013/4/1,99.55208
2013/5/1,99.52221
2013/6/1,99.7613
2013/7/1,100.1019
2013/8/1,100.3984
2013/9/1,100.5408
2013/10/1,100.5823
2013/11/1,100.5506
2013/12/1,100.4056
2014/1/1,100.2135
2014/2/1,100.2673
2014/3/1,100.3827
2014/4/1,100.4815
2014/5/1,100.5467
2014/6/1,100.5948
2014/7/1,100.7048
2014/8/1,100.852
2014/9/1,100.8693
2014/10/1,100.8894
2014/11/1,100.7851
2014/12/1,100.5031
2015/1/1,100.2156
2015/2/1,99.9883
2015/3/1,99.83247
2015/4/1,99.79016
2015/5/1,99.85423
2015/6/1,99.84534
2015/7/1,99.70205
2015/8/1,99.48952
2015/9/1,99.25974
2015/10/1,99.05157
2015/11/1,98.88456
2015/12/1,98.82547
2016/1/1,98.91933
2016/2/1,99.15407
2016/3/1,99.41389
2016/4/1,99.55133
2016/5/1,99.67029
2016/6/1,99.75253
2016/7/1,99.65673
2016/8/1,99.48471
2016/9/1,99.53555
2016/10/1,99.72244
2016/11/1,100.0175
2016/12/1,100.359
2017/1/1,100.6638
2017/2/1,100.839
2017/3/1,100.7845
2017/4/1,100.6189
2017/5/1,100.616
2017/6/1,100.8038
2017/7/1,100.9913
2017/8/1,101.265
2017/9/1,101.4475
2017/10/1,101.4133
2017/11/1,101.3789
2017/12/1,101.4414
2018/1/1,101.4943
2018/2/1,101.5198
2018/3/1,101.3934
2018/4/1,101.2606
2006/9/1,100.8198
2006/10/1,100.9096
2006/11/1,101.2422
2006/12/1,101.5193
2007/1/1,101.6972
2007/2/1,101.9145
2007/3/1,102.0751
2007/4/1,102.0918
2007/5/1,102.1686
2007/6/1,102.1191
2007/7/1,101.733
2007/8/1,101.5929
2007/9/1,101.7554
2007/10/1,101.8402
2007/11/1,101.8052
2007/12/1,101.742
2008/1/1,101.6901
2008/2/1,101.3243
2008/3/1,100.9955
2008/4/1,100.392
2008/5/1,99.92521
2008/6/1,99.73048
2008/7/1,99.29868
2008/8/1,98.59145
2008/9/1,97.70588
2008/10/1,96.84865
2008/11/1,96.284
2008/12/1,95.65668
2009/1/1,94.88045
2009/2/1,94.03239
2009/3/1,93.61769
2009/4/1,93.83223
2009/5/1,94.27837
2009/6/1,94.72209
2009/7/1,95.27766
2009/8/1,96.20255
2009/9/1,97.03505
2009/10/1,97.85143
2009/11/1,98.31416
2009/12/1,98.5262
2010/1/1,98.8751
2010/2/1,99.44595
2010/3/1,99.96229
2010/4/1,100.4086
2010/5/1,100.7014
2010/6/1,100.6693
2010/7/1,100.8172
2010/8/1,100.9601
2010/9/1,101.0474
2010/10/1,101.1901
2010/11/1,101.3863
2010/12/1,101.7531
2011/1/1,101.9898
2011/2/1,102.3068
2011/3/1,102.4726
2011/4/1,102.2983
2011/5/1,101.9831
2011/6/1,101.6238
2011/7/1,101.2232
2011/8/1,100.8104
2011/9/1,100.1939
2011/10/1,99.63022
2011/11/1,99.39993
2011/12/1,99.5877
2012/1/1,100.1419
2012/2/1,100.5845
2012/3/1,100.6503
2012/4/1,100.441
2012/5/1,99.91634
2012/6/1,99.8018
2012/7/1,99.93169
2012/8/1,99.85786
2012/9/1,100.0495
2012/10/1,100.2794
2012/11/1,100.2333
2012/12/1,100.2348
2013/1/1,100.0643
2013/2/1,99.94581
2013/3/1,99.91624
2013/4/1,99.91013
2013/5/1,99.89126
2013/6/1,100.0293
2013/7/1,100.6505
2013/8/1,101.486
2013/9/1,102.2438
2013/10/1,102.5746
2013/11/1,102.8994
2013/12/1,102.8344
2014/1/1,102.5705
2014/2/1,102.3764
2014/3/1,102.3506
2014/4/1,102.6668
2014/5/1,102.9518
2014/6/1,103.0779
2014/7/1,102.9109
2014/8/1,102.7138
2014/9/1,102.4773
2014/10/1,102.4247
2014/11/1,102.5146
2014/12/1,102.5791
2015/1/1,102.5408
2015/2/1,102.3823
2015/3/1,101.9968
2015/4/1,101.7561
2015/5/1,101.6514
2015/6/1,101.5169
2015/7/1,101.4074
2015/8/1,101.1704
2015/9/1,100.9131
2015/10/1,100.7283
2015/11/1,100.5426
2015/12/1,100.4714
2016/1/1,100.5276
2016/2/1,100.5561
2016/3/1,100.7405
2016/4/1,100.8924
2016/5/1,101.1193
2016/6/1,101.2301
2016/7/1,101.1211
2016/8/1,101.0578
2016/9/1,101.1531
2016/10/1,101.4644
2016/11/1,101.8989
2016/12/1,102.2083
2017/1/1,102.5098
2017/2/1,102.7207
2017/3/1,102.7679
2017/4/1,102.8039
2017/5/1,103.1081
2017/6/1,103.488
2017/7/1,103.6916
2017/8/1,103.5553
2017/9/1,103.3636
2017/10/1,103.3198
2017/11/1,103.3974
2017/12/1,103.4174
2018/1/1,103.1415
2018/2/1,102.542
2018/3/1,102.0434
2018/4/1,101.9969
2006/9/1,100.658
2006/10/1,100.8156
2006/11/1,101.108
2006/12/1,101.2879
2007/1/1,101.61
2007/2/1,102.0495
2007/3/1,102.3084
2007/4/1,102.3876
2007/5/1,102.3831
2007/6/1,102.1881
2007/7/1,101.9619
2007/8/1,101.9426
2007/9/1,102.0436
2007/10/1,102.1197
2007/11/1,102.3031
2007/12/1,102.3807
2008/1/1,102.2945
2008/2/1,102.1731
2008/3/1,101.8709
2008/4/1,101.3635
2008/5/1,100.9125
2008/6/1,100.7254
2008/7/1,100.6677
2008/8/1,100.204
2008/9/1,98.89348
2008/10/1,97.09954
2008/11/1,95.46781
2008/12/1,94.14878
2009/1/1,93.30807
2009/2/1,92.99567
2009/3/1,93.11139
2009/4/1,93.14278
2009/5/1,93.58125
2009/6/1,94.05801
2009/7/1,94.62881
2009/8/1,95.40663
2009/9/1,96.23711
2009/10/1,96.76859
2009/11/1,97.15352
2009/12/1,97.48957
2010/1/1,97.79032
2010/2/1,98.11423
2010/3/1,98.40062
2010/4/1,98.61085
2010/5/1,98.66067
2010/6/1,98.7024
2010/7/1,98.85628
2010/8/1,99.05931
2010/9/1,99.29435
2010/10/1,99.44176
2010/11/1,99.64614
2010/12/1,99.8681
2011/1/1,100.0354
2011/2/1,99.95769
2011/3/1,99.59715
2011/4/1,99.31004
2011/5/1,98.89434
2011/6/1,98.50605
2011/7/1,98.0901
2011/8/1,97.2216
2011/9/1,96.5612
2011/10/1,96.48061
2011/11/1,96.35535
2011/12/1,96.2865
2012/1/1,96.3233
2012/2/1,96.39526
2012/3/1,96.5489
2012/4/1,96.65694
2012/5/1,96.56551
2012/6/1,96.50594
2012/7/1,96.33812
2012/8/1,96.23925
2012/9/1,96.02373
2012/10/1,95.9805
2012/11/1,96.18596
2012/12/1,96.60187
2013/1/1,96.8152
2013/2/1,96.98991
2013/3/1,97.18858
2013/4/1,97.36183
2013/5/1,97.55998
2013/6/1,97.65034
2013/7/1,97.74823
2013/8/1,98.04452
2013/9/1,98.37955
2013/10/1,98.7674
2013/11/1,99.27972
2013/12/1,99.7673
2014/1/1,100.0315
2014/2/1,100.1302
2014/3/1,100.2771
2014/4/1,100.3335
2014/5/1,100.2627
2014/6/1,100.1283
2014/7/1,100.0559
2014/8/1,100.0936
2014/9/1,100.23
2014/10/1,100.3839
2014/11/1,100.5135
2014/12/1,100.6002
2015/1/1,100.6822
2015/2/1,100.8503
2015/3/1,101.1113
2015/4/1,101.3836
2015/5/1,101.5374
2015/6/1,101.4782
2015/7/1,101.2933
2015/8/1,101.038
2015/9/1,100.9477
2015/10/1,100.9543
2015/11/1,100.9958
2015/12/1,101.0918
2016/1/1,101.2469
2016/2/1,101.1908
2016/3/1,101.0163
2016/4/1,100.9622
2016/5/1,101.0132
2016/6/1,101.0358
2016/7/1,100.9193
2016/8/1,100.8538
2016/9/1,101.0361
2016/10/1,101.3526
2016/11/1,101.5802
2016/12/1,101.6982
2017/1/1,101.7982
2017/2/1,101.8563
2017/3/1,101.9069
2017/4/1,101.9841
2017/5/1,101.9622
2017/6/1,101.9432
2017/7/1,101.841
2017/8/1,101.8382
2017/9/1,102.0509
2017/10/1,102.3123
2017/11/1,102.4251
2017/12/1,102.4471
2018/1/1,102.3324
2018/2/1,102.128
2018/3/1,101.87
2018/4/1,101.5961
2006/9/1,100.7265
2006/10/1,100.8413
2006/11/1,100.8939
2006/12/1,101.0262
2007/1/1,101.4099
2007/2/1,101.6161
2007/3/1,101.4834
2007/4/1,101.1423
2007/5/1,100.9653
2007/6/1,101.0138
2007/7/1,101.1268
2007/8/1,101.3613
2007/9/1,101.6552
2007/10/1,101.631
2007/11/1,101.3384
2007/12/1,101.1641
2008/1/1,101.0352
2008/2/1,100.7928
2008/3/1,100.1846
2008/4/1,99.75428
2008/5/1,99.47018
2008/6/1,99.23553
2008/7/1,99.10957
2008/8/1,99.07613
2008/9/1,98.61716
2008/10/1,97.35746
2008/11/1,96.03008
2008/12/1,95.17997
2009/1/1,94.6452
2009/2/1,94.36848
2009/3/1,94.34528
2009/4/1,94.65961
2009/5/1,95.23178
2009/6/1,96.11687
2009/7/1,97.28886
2009/8/1,98.62202
2009/9/1,99.63504
2009/10/1,100.0361
2009/11/1,100.176
2009/12/1,100.5183
2010/1/1,101.3838
2010/2/1,102.38
2010/3/1,103.3815
2010/4/1,104.1313
2010/5/1,104.2075
2010/6/1,103.8961
2010/7/1,103.4835
2010/8/1,103.2811
2010/9/1,103.2992
2010/10/1,103.1844
2010/11/1,103.0142
2010/12/1,102.8766
2011/1/1,102.9279
2011/2/1,103.0158
2011/3/1,102.8166
2011/4/1,102.454
2011/5/1,102.1669
2011/6/1,102.1259
2011/7/1,102.1377
2011/8/1,101.9241
2011/9/1,101.5485
2011/10/1,101.0061
2011/11/1,100.7507
2011/12/1,100.8806
2012/1/1,101.4231
2012/2/1,101.9683
2012/3/1,102.069
2012/4/1,101.7571
2012/5/1,101.3879
2012/6/1,101.1192
2012/7/1,101.0507
2012/8/1,101.1078
2012/9/1,101.2763
2012/10/1,101.4737
2012/11/1,101.5651
2012/12/1,101.5747
2013/1/1,101.743
2013/2/1,101.8726
2013/3/1,101.7322
2013/4/1,101.2514
2013/5/1,100.7067
2013/6/1,100.2819
2013/7/1,100.1995
2013/8/1,100.4881
2013/9/1,100.7144
2013/10/1,100.5947
2013/11/1,100.2773
2013/12/1,99.92369
2014/1/1,99.99863
2014/2/1,100.0562
2014/3/1,99.59632
2014/4/1,98.83782
2014/5/1,98.1453
2014/6/1,97.58226
2014/7/1,97.23708
2014/8/1,97.03903
2014/9/1,96.90074
2014/10/1,96.79772
2014/11/1,96.82281
2014/12/1,97.21391
2015/1/1,97.88467
2015/2/1,98.40742
2015/3/1,98.67077
2015/4/1,98.49351
2015/5/1,97.93192
2015/6/1,97.35454
2015/7/1,96.73404
2015/8/1,96.45287
2015/9/1,96.65421
2015/10/1,96.85989
2015/11/1,96.91579
2015/12/1,97.01555
2016/1/1,97.41188
2016/2/1,97.78561
2016/3/1,97.61491
2016/4/1,97.15963
2016/5/1,96.76978
2016/6/1,96.65233
2016/7/1,96.78958
2016/8/1,97.23133
2016/9/1,97.70338
2016/10/1,97.86229
2016/11/1,97.6319
2016/12/1,97.61703
2017/1/1,97.94201
2017/2/1,98.31576
2017/3/1,98.23129
2017/4/1,97.92164
2017/5/1,97.7197
2017/6/1,97.58998
2017/7/1,97.74187
2017/8/1,98.11471
2017/9/1,98.56131
2017/10/1,98.89642
2017/11/1,99.00254
2017/12/1,99.33548
2018/1/1,100.3872
2018/2/1,101.3602
2018/3/1,101.6677
2018/4/1,101.6489
2006/9/1,106.5367
2006/10/1,106.8689
2006/11/1,107.413
2006/12/1,107.7315
2007/1/1,107.5442
2007/2/1,107.4129
2007/3/1,107.085
2007/4/1,106.6279
2007/5/1,106.0773
2007/6/1,105.3774
2007/7/1,104.2202
2007/8/1,102.9396
2007/9/1,101.9872
2007/10/1,101.306
2007/11/1,100.7975
2007/12/1,100.3888
2008/1/1,100.2503
2008/2/1,99.87873
2008/3/1,99.17333
2008/4/1,98.28963
2008/5/1,97.44236
2008/6/1,96.6523
2008/7/1,96.08042
2008/8/1,95.13566
2008/9/1,93.69663
2008/10/1,92.1786
2008/11/1,90.87388
2008/12/1,89.82063
2009/1/1,89.04072
2009/2/1,88.04132
2009/3/1,87.49996
2009/4/1,87.7747
2009/5/1,88.44338
2009/6/1,89.19263
2009/7/1,90.21602
2009/8/1,91.10918
2009/9/1,91.72142
2009/10/1,92.36169
2009/11/1,93.25101
2009/12/1,94.33475
2010/1/1,95.26616
2010/2/1,96.13353
2010/3/1,97.14016
2010/4/1,98.22752
2010/5/1,98.9696
2010/6/1,99.29714
2010/7/1,99.81746
2010/8/1,100.4602
2010/9/1,101.1488
2010/10/1,102.0963
2010/11/1,102.5997
2010/12/1,103.0014
2011/1/1,103.0871
2011/2/1,103.0737
2011/3/1,102.9748
2011/4/1,102.7427
2011/5/1,102.497
2011/6/1,102.2069
2011/7/1,101.6138
2011/8/1,101.0384
2011/9/1,100.5194
2011/10/1,99.93625
2011/11/1,99.72195
2011/12/1,99.539
2012/1/1,99.46352
2012/2/1,99.65093
2012/3/1,99.76491
2012/4/1,99.50117
2012/5/1,99.41099
2012/6/1,99.64554
2012/7/1,99.52884
2012/8/1,99.32752
2012/9/1,98.71797
2012/10/1,98.05813
2012/11/1,97.63234
2012/12/1,97.70181
2013/1/1,98.31533
2013/2/1,98.94906
2013/3/1,99.0238
2013/4/1,98.72525
2013/5/1,98.63847
2013/6/1,98.46323
2013/7/1,98.45781
2013/8/1,98.83881
2013/9/1,99.27072
2013/10/1,99.41755
2013/11/1,99.32605
2013/12/1,99.30755
2014/1/1,99.64233
2014/2/1,99.53138
2014/3/1,99.12151
2014/4/1,98.83954
2014/5/1,98.6097
2014/6/1,98.48466
2014/7/1,98.62074
2014/8/1,98.78801
2014/9/1,98.8482
2014/10/1,99.07299
2014/11/1,99.20755
2014/12/1,99.09247
2015/1/1,98.88034
2015/2/1,98.60591
2015/3/1,98.3591
2015/4/1,98.30496
2015/5/1,98.28329
2015/6/1,98.18584
2015/7/1,98.20419
2015/8/1,98.11938
2015/9/1,98.22063
2015/10/1,98.58238
2015/11/1,98.93069
2015/12/1,99.25193
2016/1/1,99.44016
2016/2/1,99.4355
2016/3/1,99.35534
2016/4/1,99.17657
2016/5/1,99.07444
2016/6/1,99.27799
2016/7/1,99.68731
2016/8/1,100.1549
2016/9/1,100.4965
2016/10/1,100.5087
2016/11/1,100.4675
2016/12/1,100.6638
2017/1/1,100.9919
2017/2/1,101.4969
2017/3/1,101.8197
2017/4/1,102.1475
2017/5/1,102.1795
2017/6/1,102.3506
2017/7/1,102.4094
2017/8/1,102.2494
2017/9/1,102.3676
2017/10/1,102.4077
2017/11/1,102.4968
2017/12/1,102.462
2018/1/1,102.226
2018/2/1,102.0033
2018/3/1,101.8256
2018/4/1,101.6347
2006/9/1,101.1916
2006/10/1,101.08
2006/11/1,100.9385
2006/12/1,100.8332
2007/1/1,100.8232
2007/2/1,100.9149
2007/3/1,101.1385
2007/4/1,101.5219
2007/5/1,101.9329
2007/6/1,102.1901
2007/7/1,102.1452
2007/8/1,101.92
2007/9/1,101.657
2007/10/1,101.4497
2007/11/1,101.3116
2007/12/1,101.2557
2008/1/1,101.3051
2008/2/1,101.4213
2008/3/1,101.5763
2008/4/1,101.7579
2008/5/1,101.9359
2008/6/1,102.0587
2008/7/1,102.053
2008/8/1,101.8791
2008/9/1,101.4336
2008/10/1,100.6215
2008/11/1,99.69897
2008/12/1,99.01339
2009/1/1,98.85374
2009/2/1,99.06415
2009/3/1,99.49245
2009/4/1,100.0688
2009/5/1,100.6665
2009/6/1,101.1532
2009/7/1,101.4221
2009/8/1,101.5325
2009/9/1,101.5274
2009/10/1,101.4088
2009/11/1,101.2285
2009/12/1,101.0262
2010/1/1,100.8283
2010/2/1,100.67
2010/3/1,100.6034
2010/4/1,100.6668
2010/5/1,100.7619
2010/6/1,100.7561
2010/7/1,100.5534
2010/8/1,100.2659
2010/9/1,100.0474
2010/10/1,100.0078
2010/11/1,100.0702
2010/12/1,100.1343
2011/1/1,100.1477
2011/2/1,100.1726
2011/3/1,100.3182
2011/4/1,100.6609
2011/5/1,101.0445
2011/6/1,101.239
2011/7/1,101.0602
2011/8/1,100.6771
2011/9/1,100.3047
2011/10/1,100.1014
2011/11/1,100.0572
2011/12/1,100.1581
2012/1/1,100.4094
2012/2/1,100.6907
2012/3/1,100.8548
2012/4/1,100.7912
2012/5/1,100.6074
2012/6/1,100.4361
2012/7/1,100.3625
2012/8/1,100.3395
2012/9/1,100.2944
2012/10/1,100.1849
2012/11/1,100.0782
2012/12/1,100.0801
2013/1/1,100.2627
2013/2/1,100.4826
2013/3/1,100.5358
2013/4/1,100.2754
2013/5/1,99.89608
2013/6/1,99.67069
2013/7/1,99.80524
2013/8/1,100.1405
2013/9/1,100.4642
2013/10/1,100.6226
2013/11/1,100.6432
2013/12/1,100.5666
2014/1/1,100.4143
2014/2/1,100.2556
2014/3/1,100.1701
2014/4/1,100.2169
2014/5/1,100.3313
2014/6/1,100.4276
2014/7/1,100.4364
2014/8/1,100.3581
2014/9/1,100.182
2014/10/1,99.89189
2014/11/1,99.56942
2014/12/1,99.31767
2015/1/1,99.21702
2015/2/1,99.21029
2015/3/1,99.2278
2015/4/1,99.21844
2015/5/1,99.15661
2015/6/1,99.00806
2015/7/1,98.74822
2015/8/1,98.46722
2015/9/1,98.2936
2015/10/1,98.33919
2015/11/1,98.5365
2015/12/1,98.82056
2016/1/1,99.15879
2016/2/1,99.49437
2016/3/1,99.75481
2016/4/1,99.86327
2016/5/1,99.82507
2016/6/1,99.61732
2016/7/1,99.22534
2016/8/1,98.84857
2016/9/1,98.77588
2016/10/1,99.24558
2016/11/1,100.0015
2016/12/1,100.7285
2017/1/1,101.2026
2017/2/1,101.4685
2017/3/1,101.5892
2017/4/1,101.6023
2017/5/1,101.6224
2017/6/1,101.7817
2017/7/1,102.1636
2017/8/1,102.5979
2017/9/1,102.8399
2017/10/1,102.6986
2017/11/1,102.3557
2017/12/1,102.0366
2018/1/1,101.8819
2018/2/1,101.7959
2018/3/1,101.6128
2018/4/1,101.1946
2006/9/1,102.833
2006/10/1,102.6237
2006/11/1,102.4005
2006/12/1,102.3439
2007/1/1,102.4174
2007/2/1,102.5119
2007/3/1,102.8701
2007/4/1,103.2305
2007/5/1,103.2014
2007/6/1,103.0728
2007/7/1,103.0538
2007/8/1,103.021
2007/9/1,102.8887
2007/10/1,102.5832
2007/11/1,102.3508
2007/12/1,102.0088
2008/1/1,101.6758
2008/2/1,101.2939
2008/3/1,101.0485
2008/4/1,100.9311
2008/5/1,100.8082
2008/6/1,100.6855
2008/7/1,100.5084
2008/8/1,100.0498
2008/9/1,99.09075
2008/10/1,97.66524
2008/11/1,96.003
2008/12/1,94.28093
2009/1/1,92.7628
2009/2/1,91.4999
2009/3/1,90.8824
2009/4/1,91.02731
2009/5/1,91.69288
2009/6/1,92.57313
2009/7/1,93.18891
2009/8/1,93.67751
2009/9/1,94.17686
2009/10/1,94.54202
2009/11/1,94.60756
2009/12/1,94.61331
2010/1/1,94.72874
2010/2/1,94.72495
2010/3/1,94.67946
2010/4/1,94.54066
2010/5/1,94.20255
2010/6/1,94.11227
2010/7/1,94.26061
2010/8/1,94.41875
2010/9/1,94.60513
2010/10/1,94.92734
2010/11/1,95.19065
2010/12/1,95.54259
2011/1/1,96.09243
2011/2/1,96.52993
2011/3/1,96.30793
2011/4/1,95.66965
2011/5/1,95.22616
2011/6/1,94.98337
2011/7/1,94.99063
2011/8/1,94.90971
2011/9/1,94.50551
2011/10/1,94.2251
2011/11/1,94.25424
2011/12/1,94.35841
2012/1/1,94.38091
2012/2/1,94.57824
2012/3/1,94.89441
2012/4/1,95.02731
2012/5/1,94.69845
2012/6/1,94.19386
2012/7/1,93.9313
2012/8/1,94.08589
2012/9/1,94.67696
2012/10/1,95.4427
2012/11/1,96.30383
2012/12/1,97.0958
2013/1/1,97.44011
2013/2/1,97.68076
2013/3/1,97.95407
2013/4/1,98.29958
2013/5/1,98.65033
2013/6/1,98.63395
2013/7/1,98.51083
2013/8/1,98.57536
2013/9/1,98.75163
2013/10/1,98.49969
2013/11/1,98.22126
2013/12/1,98.16397
2014/1/1,98.37762
2014/2/1,98.88861
2014/3/1,99.31055
2014/4/1,99.53439
2014/5/1,100.1853
2014/6/1,100.9927
2014/7/1,101.3113
2014/8/1,101.1295
2014/9/1,100.8102
2014/10/1,100.9206
2014/11/1,100.8814
2014/12/1,100.2632
2015/1/1,99.38188
2015/2/1,98.65733
2015/3/1,98.05904
2015/4/1,97.44995
2015/5/1,96.89172
2015/6/1,95.84762
2015/7/1,94.32667
2015/8/1,93.60551
2015/9/1,94.14594
2015/10/1,95.20282
2015/11/1,96.30505
2015/12/1,97.28268
2016/1/1,98.04353
2016/2/1,98.47446
2016/3/1,98.70582
2016/4/1,98.65131
2016/5/1,98.47968
2016/6/1,98.66923
2016/7/1,99.06619
2016/8/1,99.42761
2016/9/1,99.55169
2016/10/1,99.56087
2016/11/1,99.4555
2016/12/1,99.54414
2017/1/1,99.64069
2017/2/1,99.59103
2017/3/1,99.3815
2017/4/1,99.15926
2017/5/1,98.9731
2017/6/1,99.31796
2017/7/1,99.91483
2017/8/1,100.2741
2017/9/1,100.4463
2017/10/1,100.3699
2017/11/1,100.5779
2017/12/1,101.1024
2018/1/1,101.5011
2018/2/1,101.5338
2018/3/1,101.0568
2018/4/1,100.8689
2006/9/1,102.2175
2006/10/1,102.2711
2006/11/1,102.3921
2006/12/1,102.4974
2007/1/1,102.524
2007/2/1,102.6284
2007/3/1,102.5822
2007/4/1,102.488
2007/5/1,102.4919
2007/6/1,102.4212
2007/7/1,102.267
2007/8/1,102.1488
2007/9/1,101.9973
